dataset_index,trajectory_id,regime,trajectory_index,timestep,noise_seed,gamma,noise_sigma,reference_gamma,spatial_points,information_dimension
7169,collapse_012,collapse,12,41,150072,0.5,0.65,0.0,128,6
7170,collapse_012,collapse,12,42,150072,0.5,0.65,0.0,128,6
7171,collapse_012,collapse,12,43,150072,0.5,0.65,0.0,128,6
7172,collapse_012,collapse,12,44,150072,0.5,0.65,0.0,128,6
7173,collapse_012,collapse,12,45,150072,0.5,0.65,0.0,128,6
7174,collapse_012,collapse,12,46,150072,0.5,0.65,0.0,128,6
7175,collapse_012,collapse,12,47,150072,0.5,0.65,0.0,128,6
7176,collapse_012,collapse,12,48,150072,0.5,0.65,0.0,128,6
7177,collapse_012,collapse,12,49,150072,0.5,0.65,0.0,128,6
7178,collapse_012,collapse,12,50,150072,0.5,0.65,0.0,128,6
7179,collapse_012,collapse,12,51,150072,0.5,0.65,0.0,128,6
7180,collapse_012,collapse,12,52,150072,0.5,0.65,0.0,128,6
7181,collapse_012,collapse,12,53,150072,0.5,0.65,0.0,128,6
7182,collapse_012,collapse,12,54,150072,0.5,0.65,0.0,128,6
7183,collapse_012,collapse,12,55,150072,0.5,0.65,0.0,128,6
7184,collapse_012,collapse,12,56,150072,0.5,0.65,0.0,128,6
7185,collapse_012,collapse,12,57,150072,0.5,0.65,0.0,128,6
7186,collapse_012,collapse,12,58,150072,0.5,0.65,0.0,128,6
7187,collapse_012,collapse,12,59,150072,0.5,0.65,0.0,128,6
7188,collapse_012,collapse,12,60,150072,0.5,0.65,0.0,128,6
7189,collapse_012,collapse,12,61,150072,0.5,0.65,0.0,128,6
7190,collapse_012,collapse,12,62,150072,0.5,0.65,0.0,128,6
7191,collapse_012,collapse,12,63,150072,0.5,0.65,0.0,128,6
7192,collapse_012,collapse,12,64,150072,0.5,0.65,0.0,128,6
7193,collapse_012,collapse,12,65,150072,0.5,0.65,0.0,128,6
7194,collapse_012,collapse,12,66,150072,0.5,0.65,0.0,128,6
7195,collapse_012,collapse,12,67,150072,0.5,0.65,0.0,128,6
7196,collapse_012,collapse,12,68,150072,0.5,0.65,0.0,128,6
7197,collapse_012,collapse,12,69,150072,0.5,0.65,0.0,128,6
7198,collapse_012,collapse,12,70,150072,0.5,0.65,0.0,128,6
7199,collapse_012,collapse,12,71,150072,0.5,0.65,0.0,128,6
7200,collapse_012,collapse,12,72,150072,0.5,0.65,0.0,128,6
7201,collapse_012,collapse,12,73,150072,0.5,0.65,0.0,128,6
7202,collapse_012,collapse,12,74,150072,0.5,0.65,0.0,128,6
7203,collapse_012,collapse,12,75,150072,0.5,0.65,0.0,128,6
7204,collapse_012,collapse,12,76,150072,0.5,0.65,0.0,128,6
7205,collapse_012,collapse,12,77,150072,0.5,0.65,0.0,128,6
7206,collapse_012,collapse,12,78,150072,0.5,0.65,0.0,128,6
7207,collapse_012,collapse,12,79,150072,0.5,0.65,0.0,128,6
7208,collapse_012,collapse,12,80,150072,0.5,0.65,0.0,128,6
7209,collapse_012,collapse,12,81,150072,0.5,0.65,0.0,128,6
7210,collapse_012,collapse,12,82,150072,0.5,0.65,0.0,128,6
7211,collapse_012,collapse,12,83,150072,0.5,0.65,0.0,128,6
7212,collapse_012,collapse,12,84,150072,0.5,0.65,0.0,128,6
7213,collapse_012,collapse,12,85,150072,0.5,0.65,0.0,128,6
7214,collapse_012,collapse,12,86,150072,0.5,0.65,0.0,128,6
7215,collapse_012,collapse,12,87,150072,0.5,0.65,0.0,128,6
7216,collapse_012,collapse,12,88,150072,0.5,0.65,0.0,128,6
7217,collapse_012,collapse,12,89,150072,0.5,0.65,0.0,128,6
7218,collapse_012,collapse,12,90,150072,0.5,0.65,0.0,128,6
7219,collapse_012,collapse,12,91,150072,0.5,0.65,0.0,128,6
7220,collapse_012,collapse,12,92,150072,0.5,0.65,0.0,128,6
7221,collapse_012,collapse,12,93,150072,0.5,0.65,0.0,128,6
7222,collapse_012,collapse,12,94,150072,0.5,0.65,0.0,128,6
7223,collapse_012,collapse,12,95,150072,0.5,0.65,0.0,128,6
7224,collapse_012,collapse,12,96,150072,0.5,0.65,0.0,128,6
7225,collapse_012,collapse,12,97,150072,0.5,0.65,0.0,128,6
7226,collapse_012,collapse,12,98,150072,0.5,0.65,0.0,128,6
7227,collapse_013,collapse,13,0,150073,0.5,0.65,0.0,128,6
7228,collapse_013,collapse,13,1,150073,0.5,0.65,0.0,128,6
7229,collapse_013,collapse,13,2,150073,0.5,0.65,0.0,128,6
7230,collapse_013,collapse,13,3,150073,0.5,0.65,0.0,128,6
7231,collapse_013,collapse,13,4,150073,0.5,0.65,0.0,128,6
7232,collapse_013,collapse,13,5,150073,0.5,0.65,0.0,128,6
7233,collapse_013,collapse,13,6,150073,0.5,0.65,0.0,128,6
7234,collapse_013,collapse,13,7,150073,0.5,0.65,0.0,128,6
7235,collapse_013,collapse,13,8,150073,0.5,0.65,0.0,128,6
7236,collapse_013,collapse,13,9,150073,0.5,0.65,0.0,128,6
7237,collapse_013,collapse,13,10,150073,0.5,0.65,0.0,128,6
7238,collapse_013,collapse,13,11,150073,0.5,0.65,0.0,128,6
7239,collapse_013,collapse,13,12,150073,0.5,0.65,0.0,128,6
7240,collapse_013,collapse,13,13,150073,0.5,0.65,0.0,128,6
7241,collapse_013,collapse,13,14,150073,0.5,0.65,0.0,128,6
7242,collapse_013,collapse,13,15,150073,0.5,0.65,0.0,128,6
7243,collapse_013,collapse,13,16,150073,0.5,0.65,0.0,128,6
7244,collapse_013,collapse,13,17,150073,0.5,0.65,0.0,128,6
7245,collapse_013,collapse,13,18,150073,0.5,0.65,0.0,128,6
7246,collapse_013,collapse,13,19,150073,0.5,0.65,0.0,128,6
7247,collapse_013,collapse,13,20,150073,0.5,0.65,0.0,128,6
7248,collapse_013,collapse,13,21,150073,0.5,0.65,0.0,128,6
7249,collapse_013,collapse,13,22,150073,0.5,0.65,0.0,128,6
7250,collapse_013,collapse,13,23,150073,0.5,0.65,0.0,128,6
7251,collapse_013,collapse,13,24,150073,0.5,0.65,0.0,128,6
7252,collapse_013,collapse,13,25,150073,0.5,0.65,0.0,128,6
7253,collapse_013,collapse,13,26,150073,0.5,0.65,0.0,128,6
7254,collapse_013,collapse,13,27,150073,0.5,0.65,0.0,128,6
7255,collapse_013,collapse,13,28,150073,0.5,0.65,0.0,128,6
7256,collapse_013,collapse,13,29,150073,0.5,0.65,0.0,128,6
7257,collapse_013,collapse,13,30,150073,0.5,0.65,0.0,128,6
7258,collapse_013,collapse,13,31,150073,0.5,0.65,0.0,128,6
7259,collapse_013,collapse,13,32,150073,0.5,0.65,0.0,128,6
7260,collapse_013,collapse,13,33,150073,0.5,0.65,0.0,128,6
7261,collapse_013,collapse,13,34,150073,0.5,0.65,0.0,128,6
7262,collapse_013,collapse,13,35,150073,0.5,0.65,0.0,128,6
7263,collapse_013,collapse,13,36,150073,0.5,0.65,0.0,128,6
7264,collapse_013,collapse,13,37,150073,0.5,0.65,0.0,128,6
7265,collapse_013,collapse,13,38,150073,0.5,0.65,0.0,128,6
7266,collapse_013,collapse,13,39,150073,0.5,0.65,0.0,128,6
7267,collapse_013,collapse,13,40,150073,0.5,0.65,0.0,128,6
7268,collapse_013,collapse,13,41,150073,0.5,0.65,0.0,128,6
7269,collapse_013,collapse,13,42,150073,0.5,0.65,0.0,128,6
7270,collapse_013,collapse,13,43,150073,0.5,0.65,0.0,128,6
7271,collapse_013,collapse,13,44,150073,0.5,0.65,0.0,128,6
7272,collapse_013,collapse,13,45,150073,0.5,0.65,0.0,128,6
7273,collapse_013,collapse,13,46,150073,0.5,0.65,0.0,128,6
7274,collapse_013,collapse,13,47,150073,0.5,0.65,0.0,128,6
7275,collapse_013,collapse,13,48,150073,0.5,0.65,0.0,128,6
7276,collapse_013,collapse,13,49,150073,0.5,0.65,0.0,128,6
7277,collapse_013,collapse,13,50,150073,0.5,0.65,0.0,128,6
7278,collapse_013,collapse,13,51,150073,0.5,0.65,0.0,128,6
7279,collapse_013,collapse,13,52,150073,0.5,0.65,0.0,128,6
7280,collapse_013,collapse,13,53,150073,0.5,0.65,0.0,128,6
7281,collapse_013,collapse,13,54,150073,0.5,0.65,0.0,128,6
7282,collapse_013,collapse,13,55,150073,0.5,0.65,0.0,128,6
7283,collapse_013,collapse,13,56,150073,0.5,0.65,0.0,128,6
7284,collapse_013,collapse,13,57,150073,0.5,0.65,0.0,128,6
7285,collapse_013,collapse,13,58,150073,0.5,0.65,0.0,128,6
7286,collapse_013,collapse,13,59,150073,0.5,0.65,0.0,128,6
7287,collapse_013,collapse,13,60,150073,0.5,0.65,0.0,128,6
7288,collapse_013,collapse,13,61,150073,0.5,0.65,0.0,128,6
7289,collapse_013,collapse,13,62,150073,0.5,0.65,0.0,128,6
7290,collapse_013,collapse,13,63,150073,0.5,0.65,0.0,128,6
7291,collapse_013,collapse,13,64,150073,0.5,0.65,0.0,128,6
7292,collapse_013,collapse,13,65,150073,0.5,0.65,0.0,128,6
7293,collapse_013,collapse,13,66,150073,0.5,0.65,0.0,128,6
7294,collapse_013,collapse,13,67,150073,0.5,0.65,0.0,128,6
7295,collapse_013,collapse,13,68,150073,0.5,0.65,0.0,128,6
7296,collapse_013,collapse,13,69,150073,0.5,0.65,0.0,128,6
7297,collapse_013,collapse,13,70,150073,0.5,0.65,0.0,128,6
7298,collapse_013,collapse,13,71,150073,0.5,0.65,0.0,128,6
7299,collapse_013,collapse,13,72,150073,0.5,0.65,0.0,128,6
7300,collapse_013,collapse,13,73,150073,0.5,0.65,0.0,128,6
7301,collapse_013,collapse,13,74,150073,0.5,0.65,0.0,128,6
7302,collapse_013,collapse,13,75,150073,0.5,0.65,0.0,128,6
7303,collapse_013,collapse,13,76,150073,0.5,0.65,0.0,128,6
7304,collapse_013,collapse,13,77,150073,0.5,0.65,0.0,128,6
7305,collapse_013,collapse,13,78,150073,0.5,0.65,0.0,128,6
7306,collapse_013,collapse,13,79,150073,0.5,0.65,0.0,128,6
7307,collapse_013,collapse,13,80,150073,0.5,0.65,0.0,128,6
7308,collapse_013,collapse,13,81,150073,0.5,0.65,0.0,128,6
7309,collapse_013,collapse,13,82,150073,0.5,0.65,0.0,128,6
7310,collapse_013,collapse,13,83,150073,0.5,0.65,0.0,128,6
7311,collapse_013,collapse,13,84,150073,0.5,0.65,0.0,128,6
7312,collapse_013,collapse,13,85,150073,0.5,0.65,0.0,128,6
7313,collapse_013,collapse,13,86,150073,0.5,0.65,0.0,128,6
7314,collapse_013,collapse,13,87,150073,0.5,0.65,0.0,128,6
7315,collapse_013,collapse,13,88,150073,0.5,0.65,0.0,128,6
7316,collapse_013,collapse,13,89,150073,0.5,0.65,0.0,128,6
7317,collapse_013,collapse,13,90,150073,0.5,0.65,0.0,128,6
7318,collapse_013,collapse,13,91,150073,0.5,0.65,0.0,128,6
7319,collapse_013,collapse,13,92,150073,0.5,0.65,0.0,128,6
7320,collapse_013,collapse,13,93,150073,0.5,0.65,0.0,128,6
7321,collapse_013,collapse,13,94,150073,0.5,0.65,0.0,128,6
7322,collapse_013,collapse,13,95,150073,0.5,0.65,0.0,128,6
7323,collapse_013,collapse,13,96,150073,0.5,0.65,0.0,128,6
7324,collapse_013,collapse,13,97,150073,0.5,0.65,0.0,128,6
7325,collapse_013,collapse,13,98,150073,0.5,0.65,0.0,128,6
7326,collapse_014,collapse,14,0,150074,0.5,0.65,0.0,128,6
7327,collapse_014,collapse,14,1,150074,0.5,0.65,0.0,128,6
7328,collapse_014,collapse,14,2,150074,0.5,0.65,0.0,128,6
7329,collapse_014,collapse,14,3,150074,0.5,0.65,0.0,128,6
7330,collapse_014,collapse,14,4,150074,0.5,0.65,0.0,128,6
7331,collapse_014,collapse,14,5,150074,0.5,0.65,0.0,128,6
7332,collapse_014,collapse,14,6,150074,0.5,0.65,0.0,128,6
7333,collapse_014,collapse,14,7,150074,0.5,0.65,0.0,128,6
7334,collapse_014,collapse,14,8,150074,0.5,0.65,0.0,128,6
7335,collapse_014,collapse,14,9,150074,0.5,0.65,0.0,128,6
7336,collapse_014,collapse,14,10,150074,0.5,0.65,0.0,128,6
7337,collapse_014,collapse,14,11,150074,0.5,0.65,0.0,128,6
7338,collapse_014,collapse,14,12,150074,0.5,0.65,0.0,128,6
7339,collapse_014,collapse,14,13,150074,0.5,0.65,0.0,128,6
7340,collapse_014,collapse,14,14,150074,0.5,0.65,0.0,128,6
7341,collapse_014,collapse,14,15,150074,0.5,0.65,0.0,128,6
7342,collapse_014,collapse,14,16,150074,0.5,0.65,0.0,128,6
7343,collapse_014,collapse,14,17,150074,0.5,0.65,0.0,128,6
7344,collapse_014,collapse,14,18,150074,0.5,0.65,0.0,128,6
7345,collapse_014,collapse,14,19,150074,0.5,0.65,0.0,128,6
7346,collapse_014,collapse,14,20,150074,0.5,0.65,0.0,128,6
7347,collapse_014,collapse,14,21,150074,0.5,0.65,0.0,128,6
7348,collapse_014,collapse,14,22,150074,0.5,0.65,0.0,128,6
7349,collapse_014,collapse,14,23,150074,0.5,0.65,0.0,128,6
7350,collapse_014,collapse,14,24,150074,0.5,0.65,0.0,128,6
7351,collapse_014,collapse,14,25,150074,0.5,0.65,0.0,128,6
7352,collapse_014,collapse,14,26,150074,0.5,0.65,0.0,128,6
7353,collapse_014,collapse,14,27,150074,0.5,0.65,0.0,128,6
7354,collapse_014,collapse,14,28,150074,0.5,0.65,0.0,128,6
7355,collapse_014,collapse,14,29,150074,0.5,0.65,0.0,128,6
7356,collapse_014,collapse,14,30,150074,0.5,0.65,0.0,128,6
7357,collapse_014,collapse,14,31,150074,0.5,0.65,0.0,128,6
7358,collapse_014,collapse,14,32,150074,0.5,0.65,0.0,128,6
7359,collapse_014,collapse,14,33,150074,0.5,0.65,0.0,128,6
7360,collapse_014,collapse,14,34,150074,0.5,0.65,0.0,128,6
7361,collapse_014,collapse,14,35,150074,0.5,0.65,0.0,128,6
7362,collapse_014,collapse,14,36,150074,0.5,0.65,0.0,128,6
7363,collapse_014,collapse,14,37,150074,0.5,0.65,0.0,128,6
7364,collapse_014,collapse,14,38,150074,0.5,0.65,0.0,128,6
7365,collapse_014,collapse,14,39,150074,0.5,0.65,0.0,128,6
7366,collapse_014,collapse,14,40,150074,0.5,0.65,0.0,128,6
7367,collapse_014,collapse,14,41,150074,0.5,0.65,0.0,128,6
7368,collapse_014,collapse,14,42,150074,0.5,0.65,0.0,128,6
7369,collapse_014,collapse,14,43,150074,0.5,0.65,0.0,128,6
7370,collapse_014,collapse,14,44,150074,0.5,0.65,0.0,128,6
7371,collapse_014,collapse,14,45,150074,0.5,0.65,0.0,128,6
7372,collapse_014,collapse,14,46,150074,0.5,0.65,0.0,128,6
7373,collapse_014,collapse,14,47,150074,0.5,0.65,0.0,128,6
7374,collapse_014,collapse,14,48,150074,0.5,0.65,0.0,128,6
7375,collapse_014,collapse,14,49,150074,0.5,0.65,0.0,128,6
7376,collapse_014,collapse,14,50,150074,0.5,0.65,0.0,128,6
7377,collapse_014,collapse,14,51,150074,0.5,0.65,0.0,128,6
7378,collapse_014,collapse,14,52,150074,0.5,0.65,0.0,128,6
7379,collapse_014,collapse,14,53,150074,0.5,0.65,0.0,128,6
7380,collapse_014,collapse,14,54,150074,0.5,0.65,0.0,128,6
7381,collapse_014,collapse,14,55,150074,0.5,0.65,0.0,128,6
7382,collapse_014,collapse,14,56,150074,0.5,0.65,0.0,128,6
7383,collapse_014,collapse,14,57,150074,0.5,0.65,0.0,128,6
7384,collapse_014,collapse,14,58,150074,0.5,0.65,0.0,128,6
7385,collapse_014,collapse,14,59,150074,0.5,0.65,0.0,128,6
7386,collapse_014,collapse,14,60,150074,0.5,0.65,0.0,128,6
7387,collapse_014,collapse,14,61,150074,0.5,0.65,0.0,128,6
7388,collapse_014,collapse,14,62,150074,0.5,0.65,0.0,128,6
7389,collapse_014,collapse,14,63,150074,0.5,0.65,0.0,128,6
7390,collapse_014,collapse,14,64,150074,0.5,0.65,0.0,128,6
7391,collapse_014,collapse,14,65,150074,0.5,0.65,0.0,128,6
7392,collapse_014,collapse,14,66,150074,0.5,0.65,0.0,128,6
7393,collapse_014,collapse,14,67,150074,0.5,0.65,0.0,128,6
7394,collapse_014,collapse,14,68,150074,0.5,0.65,0.0,128,6
7395,collapse_014,collapse,14,69,150074,0.5,0.65,0.0,128,6
7396,collapse_014,collapse,14,70,150074,0.5,0.65,0.0,128,6
7397,collapse_014,collapse,14,71,150074,0.5,0.65,0.0,128,6
7398,collapse_014,collapse,14,72,150074,0.5,0.65,0.0,128,6
7399,collapse_014,collapse,14,73,150074,0.5,0.65,0.0,128,6
7400,collapse_014,collapse,14,74,150074,0.5,0.65,0.0,128,6
7401,collapse_014,collapse,14,75,150074,0.5,0.65,0.0,128,6
7402,collapse_014,collapse,14,76,150074,0.5,0.65,0.0,128,6
7403,collapse_014,collapse,14,77,150074,0.5,0.65,0.0,128,6
7404,collapse_014,collapse,14,78,150074,0.5,0.65,0.0,128,6
7405,collapse_014,collapse,14,79,150074,0.5,0.65,0.0,128,6
7406,collapse_014,collapse,14,80,150074,0.5,0.65,0.0,128,6
7407,collapse_014,collapse,14,81,150074,0.5,0.65,0.0,128,6
7408,collapse_014,collapse,14,82,150074,0.5,0.65,0.0,128,6
7409,collapse_014,collapse,14,83,150074,0.5,0.65,0.0,128,6
7410,collapse_014,collapse,14,84,150074,0.5,0.65,0.0,128,6
7411,collapse_014,collapse,14,85,150074,0.5,0.65,0.0,128,6
7412,collapse_014,collapse,14,86,150074,0.5,0.65,0.0,128,6
7413,collapse_014,collapse,14,87,150074,0.5,0.65,0.0,128,6
7414,collapse_014,collapse,14,88,150074,0.5,0.65,0.0,128,6
7415,collapse_014,collapse,14,89,150074,0.5,0.65,0.0,128,6
7416,collapse_014,collapse,14,90,150074,0.5,0.65,0.0,128,6
7417,collapse_014,collapse,14,91,150074,0.5,0.65,0.0,128,6
7418,collapse_014,collapse,14,92,150074,0.5,0.65,0.0,128,6
7419,collapse_014,collapse,14,93,150074,0.5,0.65,0.0,128,6
7420,collapse_014,collapse,14,94,150074,0.5,0.65,0.0,128,6
7421,collapse_014,collapse,14,95,150074,0.5,0.65,0.0,128,6
7422,collapse_014,collapse,14,96,150074,0.5,0.65,0.0,128,6
7423,collapse_014,collapse,14,97,150074,0.5,0.65,0.0,128,6
7424,collapse_014,collapse,14,98,150074,0.5,0.65,0.0,128,6
7425,collapse_015,collapse,15,0,150075,0.5,0.65,0.0,128,6
7426,collapse_015,collapse,15,1,150075,0.5,0.65,0.0,128,6
7427,collapse_015,collapse,15,2,150075,0.5,0.65,0.0,128,6
7428,collapse_015,collapse,15,3,150075,0.5,0.65,0.0,128,6
7429,collapse_015,collapse,15,4,150075,0.5,0.65,0.0,128,6
7430,collapse_015,collapse,15,5,150075,0.5,0.65,0.0,128,6
7431,collapse_015,collapse,15,6,150075,0.5,0.65,0.0,128,6
7432,collapse_015,collapse,15,7,150075,0.5,0.65,0.0,128,6
7433,collapse_015,collapse,15,8,150075,0.5,0.65,0.0,128,6
7434,collapse_015,collapse,15,9,150075,0.5,0.65,0.0,128,6
7435,collapse_015,collapse,15,10,150075,0.5,0.65,0.0,128,6
7436,collapse_015,collapse,15,11,150075,0.5,0.65,0.0,128,6
7437,collapse_015,collapse,15,12,150075,0.5,0.65,0.0,128,6
7438,collapse_015,collapse,15,13,150075,0.5,0.65,0.0,128,6
7439,collapse_015,collapse,15,14,150075,0.5,0.65,0.0,128,6
7440,collapse_015,collapse,15,15,150075,0.5,0.65,0.0,128,6
7441,collapse_015,collapse,15,16,150075,0.5,0.65,0.0,128,6
7442,collapse_015,collapse,15,17,150075,0.5,0.65,0.0,128,6
7443,collapse_015,collapse,15,18,150075,0.5,0.65,0.0,128,6
7444,collapse_015,collapse,15,19,150075,0.5,0.65,0.0,128,6
7445,collapse_015,collapse,15,20,150075,0.5,0.65,0.0,128,6
7446,collapse_015,collapse,15,21,150075,0.5,0.65,0.0,128,6
7447,collapse_015,collapse,15,22,150075,0.5,0.65,0.0,128,6
7448,collapse_015,collapse,15,23,150075,0.5,0.65,0.0,128,6
7449,collapse_015,collapse,15,24,150075,0.5,0.65,0.0,128,6
7450,collapse_015,collapse,15,25,150075,0.5,0.65,0.0,128,6
7451,collapse_015,collapse,15,26,150075,0.5,0.65,0.0,128,6
7452,collapse_015,collapse,15,27,150075,0.5,0.65,0.0,128,6
7453,collapse_015,collapse,15,28,150075,0.5,0.65,0.0,128,6
7454,collapse_015,collapse,15,29,150075,0.5,0.65,0.0,128,6
7455,collapse_015,collapse,15,30,150075,0.5,0.65,0.0,128,6
7456,collapse_015,collapse,15,31,150075,0.5,0.65,0.0,128,6
7457,collapse_015,collapse,15,32,150075,0.5,0.65,0.0,128,6
7458,collapse_015,collapse,15,33,150075,0.5,0.65,0.0,128,6
7459,collapse_015,collapse,15,34,150075,0.5,0.65,0.0,128,6
7460,collapse_015,collapse,15,35,150075,0.5,0.65,0.0,128,6
7461,collapse_015,collapse,15,36,150075,0.5,0.65,0.0,128,6
7462,collapse_015,collapse,15,37,150075,0.5,0.65,0.0,128,6
7463,collapse_015,collapse,15,38,150075,0.5,0.65,0.0,128,6
7464,collapse_015,collapse,15,39,150075,0.5,0.65,0.0,128,6
7465,collapse_015,collapse,15,40,150075,0.5,0.65,0.0,128,6
7466,collapse_015,collapse,15,41,150075,0.5,0.65,0.0,128,6
7467,collapse_015,collapse,15,42,150075,0.5,0.65,0.0,128,6
7468,collapse_015,collapse,15,43,150075,0.5,0.65,0.0,128,6
7469,collapse_015,collapse,15,44,150075,0.5,0.65,0.0,128,6
7470,collapse_015,collapse,15,45,150075,0.5,0.65,0.0,128,6
7471,collapse_015,collapse,15,46,150075,0.5,0.65,0.0,128,6
7472,collapse_015,collapse,15,47,150075,0.5,0.65,0.0,128,6
7473,collapse_015,collapse,15,48,150075,0.5,0.65,0.0,128,6
7474,collapse_015,collapse,15,49,150075,0.5,0.65,0.0,128,6
7475,collapse_015,collapse,15,50,150075,0.5,0.65,0.0,128,6
7476,collapse_015,collapse,15,51,150075,0.5,0.65,0.0,128,6
7477,collapse_015,collapse,15,52,150075,0.5,0.65,0.0,128,6
7478,collapse_015,collapse,15,53,150075,0.5,0.65,0.0,128,6
7479,collapse_015,collapse,15,54,150075,0.5,0.65,0.0,128,6
7480,collapse_015,collapse,15,55,150075,0.5,0.65,0.0,128,6
7481,collapse_015,collapse,15,56,150075,0.5,0.65,0.0,128,6
7482,collapse_015,collapse,15,57,150075,0.5,0.65,0.0,128,6
7483,collapse_015,collapse,15,58,150075,0.5,0.65,0.0,128,6
7484,collapse_015,collapse,15,59,150075,0.5,0.65,0.0,128,6
7485,collapse_015,collapse,15,60,150075,0.5,0.65,0.0,128,6
7486,collapse_015,collapse,15,61,150075,0.5,0.65,0.0,128,6
7487,collapse_015,collapse,15,62,150075,0.5,0.65,0.0,128,6
7488,collapse_015,collapse,15,63,150075,0.5,0.65,0.0,128,6
7489,collapse_015,collapse,15,64,150075,0.5,0.65,0.0,128,6
7490,collapse_015,collapse,15,65,150075,0.5,0.65,0.0,128,6
7491,collapse_015,collapse,15,66,150075,0.5,0.65,0.0,128,6
7492,collapse_015,collapse,15,67,150075,0.5,0.65,0.0,128,6
7493,collapse_015,collapse,15,68,150075,0.5,0.65,0.0,128,6
7494,collapse_015,collapse,15,69,150075,0.5,0.65,0.0,128,6
7495,collapse_015,collapse,15,70,150075,0.5,0.65,0.0,128,6
7496,collapse_015,collapse,15,71,150075,0.5,0.65,0.0,128,6
7497,collapse_015,collapse,15,72,150075,0.5,0.65,0.0,128,6
7498,collapse_015,collapse,15,73,150075,0.5,0.65,0.0,128,6
7499,collapse_015,collapse,15,74,150075,0.5,0.65,0.0,128,6
7500,collapse_015,collapse,15,75,150075,0.5,0.65,0.0,128,6
7501,collapse_015,collapse,15,76,150075,0.5,0.65,0.0,128,6
7502,collapse_015,collapse,15,77,150075,0.5,0.65,0.0,128,6
7503,collapse_015,collapse,15,78,150075,0.5,0.65,0.0,128,6
7504,collapse_015,collapse,15,79,150075,0.5,0.65,0.0,128,6
7505,collapse_015,collapse,15,80,150075,0.5,0.65,0.0,128,6
7506,collapse_015,collapse,15,81,150075,0.5,0.65,0.0,128,6
7507,collapse_015,collapse,15,82,150075,0.5,0.65,0.0,128,6
7508,collapse_015,collapse,15,83,150075,0.5,0.65,0.0,128,6
7509,collapse_015,collapse,15,84,150075,0.5,0.65,0.0,128,6
7510,collapse_015,collapse,15,85,150075,0.5,0.65,0.0,128,6
7511,collapse_015,collapse,15,86,150075,0.5,0.65,0.0,128,6
7512,collapse_015,collapse,15,87,150075,0.5,0.65,0.0,128,6
7513,collapse_015,collapse,15,88,150075,0.5,0.65,0.0,128,6
7514,collapse_015,collapse,15,89,150075,0.5,0.65,0.0,128,6
7515,collapse_015,collapse,15,90,150075,0.5,0.65,0.0,128,6
7516,collapse_015,collapse,15,91,150075,0.5,0.65,0.0,128,6
7517,collapse_015,collapse,15,92,150075,0.5,0.65,0.0,128,6
7518,collapse_015,collapse,15,93,150075,0.5,0.65,0.0,128,6
7519,collapse_015,collapse,15,94,150075,0.5,0.65,0.0,128,6
7520,collapse_015,collapse,15,95,150075,0.5,0.65,0.0,128,6
7521,collapse_015,collapse,15,96,150075,0.5,0.65,0.0,128,6
7522,collapse_015,collapse,15,97,150075,0.5,0.65,0.0,128,6
7523,collapse_015,collapse,15,98,150075,0.5,0.65,0.0,128,6
7524,collapse_016,collapse,16,0,150076,0.5,0.65,0.0,128,6
7525,collapse_016,collapse,16,1,150076,0.5,0.65,0.0,128,6
7526,collapse_016,collapse,16,2,150076,0.5,0.65,0.0,128,6
7527,collapse_016,collapse,16,3,150076,0.5,0.65,0.0,128,6
7528,collapse_016,collapse,16,4,150076,0.5,0.65,0.0,128,6
7529,collapse_016,collapse,16,5,150076,0.5,0.65,0.0,128,6
7530,collapse_016,collapse,16,6,150076,0.5,0.65,0.0,128,6
7531,collapse_016,collapse,16,7,150076,0.5,0.65,0.0,128,6
7532,collapse_016,collapse,16,8,150076,0.5,0.65,0.0,128,6
7533,collapse_016,collapse,16,9,150076,0.5,0.65,0.0,128,6
7534,collapse_016,collapse,16,10,150076,0.5,0.65,0.0,128,6
7535,collapse_016,collapse,16,11,150076,0.5,0.65,0.0,128,6
7536,collapse_016,collapse,16,12,150076,0.5,0.65,0.0,128,6
7537,collapse_016,collapse,16,13,150076,0.5,0.65,0.0,128,6
7538,collapse_016,collapse,16,14,150076,0.5,0.65,0.0,128,6
7539,collapse_016,collapse,16,15,150076,0.5,0.65,0.0,128,6
7540,collapse_016,collapse,16,16,150076,0.5,0.65,0.0,128,6
7541,collapse_016,collapse,16,17,150076,0.5,0.65,0.0,128,6
7542,collapse_016,collapse,16,18,150076,0.5,0.65,0.0,128,6
7543,collapse_016,collapse,16,19,150076,0.5,0.65,0.0,128,6
7544,collapse_016,collapse,16,20,150076,0.5,0.65,0.0,128,6
7545,collapse_016,collapse,16,21,150076,0.5,0.65,0.0,128,6
7546,collapse_016,collapse,16,22,150076,0.5,0.65,0.0,128,6
7547,collapse_016,collapse,16,23,150076,0.5,0.65,0.0,128,6
7548,collapse_016,collapse,16,24,150076,0.5,0.65,0.0,128,6
7549,collapse_016,collapse,16,25,150076,0.5,0.65,0.0,128,6
7550,collapse_016,collapse,16,26,150076,0.5,0.65,0.0,128,6
7551,collapse_016,collapse,16,27,150076,0.5,0.65,0.0,128,6
7552,collapse_016,collapse,16,28,150076,0.5,0.65,0.0,128,6
7553,collapse_016,collapse,16,29,150076,0.5,0.65,0.0,128,6
7554,collapse_016,collapse,16,30,150076,0.5,0.65,0.0,128,6
7555,collapse_016,collapse,16,31,150076,0.5,0.65,0.0,128,6
